cacheSize,blockSize,associativity,writeBack,writeAllocate,missRate,totalCycles
524288,256,4,1,0,0.00972869,248900
524288,256,4,0,1,0.00900645,653948
524288,256,4,0,0,0.00972869,654276
524288,256,8,1,1,0.00902365,247480
524288,256,8,1,0,0.00970719,248561
524288,256,8,0,1,0.00902365,654000
524288,256,8,0,0,0.00970719,654297
524288,256,16,1,1,0.00827562,246086
524288,256,16,1,0,0.00898926,247248
524288,256,16,0,1,0.00827562,652798
524288,256,16,0,0,0.00898926,653144
524288,256,32,1,1,0.00824123,246030
524288,256,32,1,0,0.00895486,247192
524288,256,32,0,1,0.00824123,652742
524288,256,32,0,0,0.00895486,653088
524288,512,1,1,1,0.00780273,248540
524288,512,1,1,0,0.0125918,256138
524288,512,1,0,1,0.00780273,650100
524288,512,1,0,0,0.0125918,651394
524288,512,2,1,1,0.00751469,247063
524288,512,2,1,0,0.00999523,251006
524288,512,2,0,1,0.00751469,651063
524288,512,2,0,0,0.00999523,651462
524288,512,4,1,1,0.00464724,240506
524288,512,4,1,0,0.00489659,240888
524288,512,4,0,1,0.00464724,647242
524288,512,4,0,0,0.00489659,647288
524288,512,8,1,1,0.00466874,240381
524288,512,8,1,0,0.00487939,240684
524288,512,8,0,1,0.00466874,647285
524288,512,8,0,0,0.00487939,647284
524288,512,16,1,1,0.00418295,239422
524288,512,16,1,0,0.00444089,239842
524288,512,16,0,1,0.00418295,646510
524288,512,16,0,0,0.00444089,646586
524288,512,32,1,1,0.00415716,239380
524288,512,32,1,0,0.0044151,239800
524288,512,32,0,1,0.00415716,646468
524288,512,32,0,0,0.0044151,646544
524288,1024,1,1,1,0.0061562,246195
524288,1024,1,1,0,0.0123296,255847
524288,1024,1,0,1,0.0061562,647051
524288,1024,1,0,0,0.0123296,648359
524288,1024,2,1,1,0.00669788,246893
524288,1024,2,1,0,0.010567,252825
524288,1024,2,0,1,0.00669788,649293
524288,1024,2,0,0,0.010567,649625
524288,1024,4,1,1,0.00249773,236934
524288,1024,4,1,0,0.00261381,237091
524288,1024,4,0,1,0.00249773,643806
524288,1024,4,0,0,0.00261381,643779
524288,1024,8,1,1,0.00257511,236964
524288,1024,8,1,0,0.0026353,237014
524288,1024,8,0,1,0.00257511,643940
524288,1024,8,0,0,0.0026353,643838
524288,1024,16,1,1,0.00212372,236069
524288,1024,16,1,0,0.00226559,236300
524288,1024,16,0,1,0.00212372,643229
524288,1024,16,0,0,0.00226559,643260
524288,1024,32,1,1,0.00209792,236027
524288,1024,32,1,0,0.00223979,236258
524288,1024,32,0,1,0.00209792,643187
524288,1024,32,0,0,0.00223979,643218
524288,2048,1,1,1,0.00388632,241195
524288,2048,1,1,0,0.00858515,248670
524288,2048,1,0,1,0.00388632,644411
524288,2048,1,0,0,0.00858515,644990
524288,2048,2,1,1,0.00400239,241512
524288,2048,2,1,0,0.0074674,247090
524288,2048,2,0,1,0.00400239,645408
524288,2048,2,0,0,0.0074674,645442
524288,2048,4,1,1,0.00139718,235110
524288,2048,4,1,0,0.00147886,235195
524288,2048,4,0,1,0.00139718,642022
524288,2048,4,0,0,0.00147886,641947
524288,2048,8,1,1,0.00145307,235137
524288,2048,8,1,0,0.00147027,235117
524288,2048,8,0,1,0.00145307,642121
524288,2048,8,0,0,0.00147027,641957
524288,2048,16,1,1,0.00108335,234391
524288,2048,16,1,0,0.00121662,234608
524288,2048,16,0,1,0.00108335,641551
524288,2048,16,0,0,0.00121662,641568
524288,2048,32,1,1,0.00106616,234347
524288,2048,32,1,0,0.00118653,234543
524288,2048,32,0,1,0.00106616,641531
524288,2048,32,0,0,0.00118653,641543
524288,4096,1,1,1,0.00312109,239549
524288,4096,1,1,0,0.00733843,246408
524288,4096,1,0,1,0.00312109,643685
524288,4096,1,0,0,0.00733843,643912
524288,4096,2,1,1,0.00267399,238685
524288,4096,2,1,0,0.00601433,244124
524288,4096,2,0,1,0.00267399,643509
524288,4096,2,0,0,0.00601433,643404
524288,4096,4,1,1,0.000812515,234118
524288,4096,4,1,0,0.000868403,234145
524288,4096,4,0,1,0.000812515,641078
524288,4096,4,0,0,0.000868403,640977
524288,4096,8,1,1,0.000855506,234148
524288,4096,8,1,0,0.000868403,234097
524288,4096,8,0,1,0.000855506,641148
524288,4096,8,0,0,0.000868403,640977
524288,4096,16,1,1,0.000563172,233544
524288,4096,16,1,0,0.000692143,233754
524288,4096,16,0,1,0.000563172,640712
524288,4096,16,0,0,0.000692143,640722
524288,4096,32,1,1,0.000567471,233551
524288,4096,32,1,0,0.000696442,233761
524288,4096,32,0,1,0.000567471,640719
524288,4096,32,0,0,0.000696442,640729
1048576,1,1,1,1,0.117548,424012
1048576,1,1,1,0,0.15317,482014
1048576,1,1,0,1,0.117548,813708
1048576,1,1,0,0,0.15317,810662
1048576,1,2,1,1,0.117548,424012
1048576,1,2,1,0,0.15317,482014
1048576,1,2,0,1,0.117548,813708
1048576,1,2,0,0,0.15317,810662
1048576,1,4,1,1,0.117548,424012
1048576,1,4,1,0,0.15317,482014
1048576,1,4,0,1,0.117548,813708
1048576,1,4,0,0,0.15317,810662
1048576,1,8,1,1,0.117548,424012
1048576,1,8,1,0,0.15317,482014
1048576,1,8,0,1,0.117548,813708
1048576,1,8,0,0,0.15317,810662
1048576,1,16,1,1,0.117548,424012
1048576,1,16,1,0,0.15317,482014
1048576,1,16,0,1,0.117548,813708
1048576,1,16,0,0,0.15317,810662
1048576,1,32,1,1,0.117548,424012
1048576,1,32,1,0,0.15317,482014
1048576,1,32,0,1,0.117548,813708
1048576,1,32,0,0,0.15317,810662
1048576,2,1,1,1,0.117548,424012
1048576,2,1,1,0,0.15317,482014
1048576,2,1,0,1,0.117548,813708
1048576,2,1,0,0,0.15317,810662
1048576,2,2,1,1,0.117548,424012
1048576,2,2,1,0,0.15317,482014
1048576,2,2,0,1,0.117548,813708
1048576,2,2,0,0,0.15317,810662
1048576,2,4,1,1,0.117548,424012
1048576,2,4,1,0,0.15317,482014
1048576,2,4,0,1,0.117548,813708
1048576,2,4,0,0,0.15317,810662
1048576,2,8,1,1,0.117548,424012
1048576,2,8,1,0,0.15317,482014
1048576,2,8,0,1,0.117548,813708
1048576,2,8,0,0,0.15317,810662
1048576,2,16,1,1,0.117548,424012
1048576,2,16,1,0,0.15317,482014
1048576,2,16,0,1,0.117548,813708
1048576,2,16,0,0,0.15317,810662
1048576,2,32,1,1,0.117548,424012
1048576,2,32,1,0,0.15317,482014
1048576,2,32,0,1,0.117548,813708
1048576,2,32,0,0,0.15317,810662
1048576,4,1,1,1,0.117548,424012
1048576,4,1,1,0,0.15317,482014
1048576,4,1,0,1,0.117548,813708
1048576,4,1,0,0,0.15317,810662
1048576,4,2,1,1,0.117548,424012
1048576,4,2,1,0,0.15317,482014
1048576,4,2,0,1,0.117548,813708
1048576,4,2,0,0,0.15317,810662
1048576,4,4,1,1,0.117548,424012
1048576,4,4,1,0,0.15317,482014
1048576,4,4,0,1,0.117548,813708
1048576,4,4,0,0,0.15317,810662
1048576,4,8,1,1,0.117548,424012
1048576,4,8,1,0,0.15317,482014
1048576,4,8,0,1,0.117548,813708
1048576,4,8,0,0,0.15317,810662
1048576,4,16,1,1,0.117548,424012
1048576,4,16,1,0,0.15317,482014
1048576,4,16,0,1,0.117548,813708
1048576,4,16,0,0,0.15317,810662
1048576,4,32,1,1,0.117548,424012
1048576,4,32,1,0,0.15317,482014
1048576,4,32,0,1,0.117548,813708
1048576,4,32,0,0,0.15317,810662
1048576,8,1,1,1,0.117548,424012
1048576,8,1,1,0,0.15317,482014
1048576,8,1,0,1,0.117548,813708
1048576,8,1,0,0,0.15317,810662
1048576,8,2,1,1,0.117548,424012
1048576,8,2,1,0,0.15317,482014
1048576,8,2,0,1,0.117548,813708
1048576,8,2,0,0,0.15317,810662
1048576,8,4,1,1,0.117548,424012
1048576,8,4,1,0,0.15317,482014
1048576,8,4,0,1,0.117548,813708
1048576,8,4,0,0,0.15317,810662
1048576,8,8,1,1,0.117548,424012
1048576,8,8,1,0,0.15317,482014
1048576,8,8,0,1,0.117548,813708
1048576,8,8,0,0,0.15317,810662
1048576,8,16,1,1,0.117548,424012
1048576,8,16,1,0,0.15317,482014
1048576,8,16,0,1,0.117548,813708
1048576,8,16,0,0,0.15317,810662
1048576,8,32,1,1,0.117548,424012
1048576,8,32,1,0,0.15317,482014
1048576,8,32,0,1,0.117548,813708
1048576,8,32,0,0,0.15317,810662
1048576,16,1,1,1,0.0905417,380038
1048576,16,1,1,0,0.104178,402242
1048576,16,1,0,1,0.0905417,772470
1048576,16,1,0,0,0.104178,774058
1048576,16,2,1,1,0.0905417,380038
1048576,16,2,1,0,0.104178,402242
1048576,16,2,0,1,0.0905417,772470
1048576,16,2,0,0,0.104178,774058
1048576,16,4,1,1,0.0905417,380038
1048576,16,4,1,0,0.104178,402242
1048576,16,4,0,1,0.0905417,772470
1048576,16,4,0,0,0.104178,774058
1048576,16,8,1,1,0.0905417,380038
1048576,16,8,1,0,0.104178,402242
1048576,16,8,0,1,0.0905417,772470
1048576,16,8,0,0,0.104178,774058
1048576,16,16,1,1,0.0905417,380038
1048576,16,16,1,0,0.104178,402242
1048576,16,16,0,1,0.0905417,772470
1048576,16,16,0,0,0.104178,774058
1048576,16,32,1,1,0.0905417,380038
1048576,16,32,1,0,0.104178,402242
1048576,16,32,0,1,0.0905417,772470
1048576,16,32,0,0,0.104178,774058
1048576,32,1,1,1,0.0637502,336414
1048576,32,1,1,0,0.0709855,348195
1048576,32,1,0,1,0.0637502,735374
1048576,32,1,0,0,0.0709855,736963
1048576,32,2,1,1,0.0637502,336414
1048576,32,2,1,0,0.0709855,348195
1048576,32,2,0,1,0.0637502,735374
1048576,32,2,0,0,0.0709855,736963
1048576,32,4,1,1,0.0637502,336414
1048576,32,4,1,0,0.0709855,348195
1048576,32,4,0,1,0.0637502,735374
1048576,32,4,0,0,0.0709855,736963
1048576,32,8,1,1,0.0637502,336414
1048576,32,8,1,0,0.0709855,348195
1048576,32,8,0,1,0.0637502,735374
1048576,32,8,0,0,0.0709855,736963
1048576,32,16,1,1,0.0637502,336414
1048576,32,16,1,0,0.0709855,348195
1048576,32,16,0,1,0.0637502,735374
1048576,32,16,0,0,0.0709855,736963
1048576,32,32,1,1,0.0637502,336414
1048576,32,32,1,0,0.0709855,348195
1048576,32,32,0,1,0.0637502,735374
1048576,32,32,0,0,0.0709855,736963
1048576,64,1,1,1,0.0323716,285321
1048576,64,1,1,0,0.0362623,291656
1048576,64,1,0,1,0.0323716,687625
1048576,64,1,0,0,0.0362623,691616
1048576,64,2,1,1,0.0323716,285321
1048576,64,2,1,0,0.0362623,291656
1048576,64,2,0,1,0.0323716,687625
1048576,64,2,0,0,0.0362623,691616
1048576,64,4,1,1,0.0323716,285321
1048576,64,4,1,0,0.0362623,291656
1048576,64,4,0,1,0.0323716,687625
1048576,64,4,0,0,0.0362623,691616
1048576,64,8,1,1,0.0323716,285321
1048576,64,8,1,0,0.0362623,291656
1048576,64,8,0,1,0.0323716,687625
1048576,64,8,0,0,0.0362623,691616
1048576,64,16,1,1,0.0323716,285321
1048576,64,16,1,0,0.0362623,291656
1048576,64,16,0,1,0.0323716,687625
1048576,64,16,0,0,0.0362623,691616
1048576,64,32,1,1,0.0323716,285321
1048576,64,32,1,0,0.0362623,291656
1048576,64,32,0,1,0.0323716,687625
1048576,64,32,0,0,0.0362623,691616
1048576,128,1,1,1,0.0163535,259239
1048576,128,1,1,0,0.0181892,262228
1048576,128,1,0,1,0.0163535,664135
1048576,128,1,0,0,0.0181892,666028
1048576,128,2,1,1,0.0163535,259239
1048576,128,2,1,0,0.0181892,262228
1048576,128,2,0,1,0.0163535,664135
1048576,128,2,0,0,0.0181892,666028
1048576,128,4,1,1,0.0163535,259239
1048576,128,4,1,0,0.0181892,262228
1048576,128,4,0,1,0.0163535,664135
1048576,128,4,0,0,0.0181892,666028
1048576,128,8,1,1,0.0163535,259239
1048576,128,8,1,0,0.0181892,262228
1048576,128,8,0,1,0.0163535,664135
1048576,128,8,0,0,0.0181892,666028
1048576,128,16,1,1,0.0163535,259239
1048576,128,16,1,0,0.0181892,262228
1048576,128,16,0,1,0.0163535,664135
1048576,128,16,0,0,0.0181892,666028
1048576,128,32,1,1,0.0163535,259239
1048576,128,32,1,0,0.0181892,262228
1048576,128,32,0,1,0.0163535,664135
1048576,128,32,0,0,0.0181892,666028
1048576,256,1,1,1,0.00824123,246030
1048576,256,1,1,0,0.00895486,247192
1048576,256,1,0,1,0.00824123,652742
1048576,256,1,0,0,0.00895486,653088
1048576,256,2,1,1,0.00824123,246030
1048576,256,2,1,0,0.00895486,247192
1048576,256,2,0,1,0.00824123,652742
1048576,256,2,0,0,0.00895486,653088
1048576,256,4,1,1,0.00824123,246030
1048576,256,4,1,0,0.00895486,247192
1048576,256,4,0,1,0.00824123,652742
1048576,256,4,0,0,0.00895486,653088
1048576,256,8,1,1,0.00824123,246030
1048576,256,8,1,0,0.00895486,247192
1048576,256,8,0,1,0.00824123,652742
1048576,256,8,0,0,0.00895486,653088
1048576,256,16,1,1,0.00824123,246030
1048576,256,16,1,0,0.00895486,247192
1048576,256,16,0,1,0.00824123,652742
1048576,256,16,0,0,0.00895486,653088
1048576,256,32,1,1,0.00824123,246030
1048576,256,32,1,0,0.00895486,247192
1048576,256,32,0,1,0.00824123,652742
1048576,256,32,0,0,0.00895486,653088
1048576,512,1,1,1,0.00415716,239380
1048576,512,1,1,0,0.0044151,239800
1048576,512,1,0,1,0.00415716,646468
1048576,512,1,0,0,0.0044151,646544
1048576,512,2,1,1,0.00415716,239380
1048576,512,2,1,0,0.0044151,239800
1048576,512,2,0,1,0.00415716,646468
1048576,512,2,0,0,0.0044151,646544
1048576,512,4,1,1,0.00415716,239380
1048576,512,4,1,0,0.0044151,239800
1048576,512,4,0,1,0.00415716,646468
1048576,512,4,0,0,0.0044151,646544
1048576,512,8,1,1,0.00415716,239380
1048576,512,8,1,0,0.0044151,239800
1048576,512,8,0,1,0.00415716,646468
1048576,512,8,0,0,0.0044151,646544
1048576,512,16,1,1,0.00415716,239380
1048576,512,16,1,0,0.0044151,239800
1048576,512,16,0,1,0.00415716,646468
1048576,512,16,0,0,0.0044151,646544
1048576,512,32,1,1,0.00415716,239380
1048576,512,32,1,0,0.0044151,239800
1048576,512,32,0,1,0.00415716,646468
1048576,512,32,0,0,0.0044151,646544
1048576,1024,1,1,1,0.00209792,236027
1048576,1024,1,1,0,0.00223979,236258
1048576,1024,1,0,1,0.00209792,643187
1048576,1024,1,0,0,0.00223979,643218
1048576,1024,2,1,1,0.00209792,236027
1048576,1024,2,1,0,0.00223979,236258
1048576,1024,2,0,1,0.00209792,643187
1048576,1024,2,0,0,0.00223979,643218
1048576,1024,4,1,1,0.00209792,236027
1048576,1024,4,1,0,0.00223979,236258
1048576,1024,4,0,1,0.00209792,643187
1048576,1024,4,0,0,0.00223979,643218
1048576,1024,8,1,1,0.00209792,236027
1048576,1024,8,1,0,0.00223979,236258
1048576,1024,8,0,1,0.00209792,643187
1048576,1024,8,0,0,0.00223979,643218
1048576,1024,16,1,1,0.00209792,236027
1048576,1024,16,1,0,0.00223979,236258
1048576,1024,16,0,1,0.00209792,643187
1048576,1024,16,0,0,0.00223979,643218
1048576,1024,32,1,1,0.00209792,236027
1048576,1024,32,1,0,0.00223979,236258
1048576,1024,32,0,1,0.00209792,643187
1048576,1024,32,0,0,0.00223979,643218
1048576,2048,1,1,1,0.00106616,234347
1048576,2048,1,1,0,0.00118653,234543
1048576,2048,1,0,1,0.00106616,641531
1048576,2048,1,0,0,0.00118653,641543
1048576,2048,2,1,1,0.00106616,234347
1048576,2048,2,1,0,0.00118653,234543
1048576,2048,2,0,1,0.00106616,641531
1048576,2048,2,0,0,0.00118653,641543
1048576,2048,4,1,1,0.00106616,234347
1048576,2048,4,1,0,0.00118653,234543
1048576,2048,4,0,1,0.00106616,641531
1048576,2048,4,0,0,0.00118653,641543
1048576,2048,8,1,1,0.00106616,234347
1048576,2048,8,1,0,0.00118653,234543
1048576,2048,8,0,1,0.00106616,641531
1048576,2048,8,0,0,0.00118653,641543
1048576,2048,16,1,1,0.00106616,234347
1048576,2048,16,1,0,0.00118653,234543
1048576,2048,16,0,1,0.00106616,641531
1048576,2048,16,0,0,0.00118653,641543
1048576,2048,32,1,1,0.00106616,234347
1048576,2048,32,1,0,0.00118653,234543
1048576,2048,32,0,1,0.00106616,641531
1048576,2048,32,0,0,0.00118653,641543
1048576,4096,1,1,1,0.000545976,233500
1048576,4096,1,1,0,0.00066205,233689
1048576,4096,1,0,1,0.000545976,640692
1048576,4096,1,0,0,0.00066205,640697
1048576,4096,2,1,1,0.000545976,233500
1048576,4096,2,1,0,0.00066205,233689
1048576,4096,2,0,1,0.000545976,640692
1048576,4096,2,0,0,0.00066205,640697
1048576,4096,4,1,1,0.000545976,233500
1048576,4096,4,1,0,0.00066205,233689
1048576,4096,4,0,1,0.000545976,640692
1048576,4096,4,0,0,0.00066205,640697
1048576,4096,8,1,1,0.000545976,233500
1048576,4096,8,1,0,0.00066205,233689
1048576,4096,8,0,1,0.000545976,640692
1048576,4096,8,0,0,0.00066205,640697
1048576,4096,16,1,1,0.000545976,233500
1048576,4096,16,1,0,0.00066205,233689
1048576,4096,16,0,1,0.000545976,640692
1048576,4096,16,0,0,0.00066205,640697
1048576,4096,32,1,1,0.000545976,233500
1048576,4096,32,1,0,0.00066205,233689
1048576,4096,32,0,1,0.000545976,640692
1048576,4096,32,0,0,0.00066205,640697
2097152,1,1,1,1,0.117548,424012
2097152,1,1,1,0,0.15317,482014
2097152,1,1,0,1,0.117548,813708
2097152,1,1,0,0,0.15317,810662
2097152,1,2,1,1,0.117548,424012
2097152,1,2,1,0,0.15317,482014
2097152,1,2,0,1,0.117548,813708
2097152,1,2,0,0,0.15317,810662
2097152,1,4,1,1,0.117548,424012
2097152,1,4,1,0,0.15317,482014
2097152,1,4,0,1,0.117548,813708
2097152,1,4,0,0,0.15317,810662
2097152,1,8,1,1,0.117548,424012
2097152,1,8,1,0,0.15317,482014
2097152,1,8,0,1,0.117548,813708
2097152,1,8,0,0,0.15317,810662
2097152,1,16,1,1,0.117548,424012
2097152,1,16,1,0,0.15317,482014
2097152,1,16,0,1,0.117548,813708
2097152,1,16,0,0,0.15317,810662
2097152,1,32,1,1,0.117548,424012
2097152,1,32,1,0,0.15317,482014
2097152,1,32,0,1,0.117548,813708
2097152,1,32,0,0,0.15317,810662
2097152,2,1,1,1,0.117548,424012
2097152,2,1,1,0,0.15317,482014
2097152,2,1,0,1,0.117548,813708
2097152,2,1,0,0,0.15317,810662
2097152,2,2,1,1,0.117548,424012
2097152,2,2,1,0,0.15317,482014
2097152,2,2,0,1,0.117548,813708
2097152,2,2,0,0,0.15317,810662
2097152,2,4,1,1,0.117548,424012
2097152,2,4,1,0,0.15317,482014
2097152,2,4,0,1,0.117548,813708
2097152,2,4,0,0,0.15317,810662
2097152,2,8,1,1,0.117548,424012
2097152,2,8,1,0,0.15317,482014
2097152,2,8,0,1,0.117548,813708
2097152,2,8,0,0,0.15317,810662
2097152,2,16,1,1,0.117548,424012
2097152,2,16,1,0,0.15317,482014
2097152,2,16,0,1,0.117548,813708
2097152,2,16,0,0,0.15317,810662
2097152,2,32,1,1,0.117548,424012
2097152,2,32,1,0,0.15317,482014
2097152,2,32,0,1,0.117548,813708
2097152,2,32,0,0,0.15317,810662
2097152,4,1,1,1,0.117548,424012
2097152,4,1,1,0,0.15317,482014
2097152,4,1,0,1,0.117548,813708
2097152,4,1,0,0,0.15317,810662
2097152,4,2,1,1,0.117548,424012
2097152,4,2,1,0,0.15317,482014
2097152,4,2,0,1,0.117548,813708
2097152,4,2,0,0,0.15317,810662
2097152,4,4,1,1,0.117548,424012
2097152,4,4,1,0,0.15317,482014
2097152,4,4,0,1,0.117548,813708
2097152,4,4,0,0,0.15317,810662
2097152,4,8,1,1,0.117548,424012
2097152,4,8,1,0,0.15317,482014
2097152,4,8,0,1,0.117548,813708
2097152,4,8,0,0,0.15317,810662
2097152,4,16,1,1,0.117548,424012
2097152,4,16,1,0,0.15317,482014
2097152,4,16,0,1,0.117548,813708
2097152,4,16,0,0,0.15317,810662
2097152,4,32,1,1,0.117548,424012
2097152,4,32,1,0,0.15317,482014
2097152,4,32,0,1,0.117548,813708
2097152,4,32,0,0,0.15317,810662
2097152,8,1,1,1,0.117548,424012
2097152,8,1,1,0,0.15317,482014
2097152,8,1,0,1,0.117548,813708
2097152,8,1,0,0,0.15317,810662
2097152,8,2,1,1,0.117548,424012
2097152,8,2,1,0,0.15317,482014
2097152,8,2,0,1,0.117548,813708
2097152,8,2,0,0,0.15317,810662
2097152,8,4,1,1,0.117548,424012
2097152,8,4,1,0,0.15317,482014
2097152,8,4,0,1,0.117548,813708
2097152,8,4,0,0,0.15317,810662
2097152,8,8,1,1,0.117548,424012
2097152,8,8,1,0,0.15317,482014
2097152,8,8,0,1,0.117548,813708
2097152,8,8,0,0,0.15317,810662
2097152,8,16,1,1,0.117548,424012
2097152,8,16,1,0,0.15317,482014
2097152,8,16,0,1,0.117548,813708
2097152,8,16,0,0,0.15317,810662
2097152,8,32,1,1,0.117548,424012
2097152,8,32,1,0,0.15317,482014
2097152,8,32,0,1,0.117548,813708
2097152,8,32,0,0,0.15317,810662
2097152,16,1,1,1,0.0905417,380038
2097152,16,1,1,0,0.104178,402242
2097152,16,1,0,1,0.0905417,772470
2097152,16,1,0,0,0.104178,774058
2097152,16,2,1,1,0.0905417,380038
2097152,16,2,1,0,0.104178,402242
2097152,16,2,0,1,0.0905417,772470
2097152,16,2,0,0,0.104178,774058
2097152,16,4,1,1,0.0905417,380038
2097152,16,4,1,0,0.104178,402242
2097152,16,4,0,1,0.0905417,772470
2097152,16,4,0,0,0.104178,774058
2097152,16,8,1,1,0.0905417,380038
2097152,16,8,1,0,0.104178,402242
2097152,16,8,0,1,0.0905417,772470
2097152,16,8,0,0,0.104178,774058
2097152,16,16,1,1,0.0905417,380038
2097152,16,16,1,0,0.104178,402242
2097152,16,16,0,1,0.0905417,772470
2097152,16,16,0,0,0.104178,774058
2097152,16,32,1,1,0.0905417,380038
2097152,16,32,1,0,0.104178,402242
2097152,16,32,0,1,0.0905417,772470
2097152,16,32,0,0,0.104178,774058
2097152,32,1,1,1,0.0637502,336414
2097152,32,1,1,0,0.0709855,348195
2097152,32,1,0,1,0.0637502,735374
2097152,32,1,0,0,0.0709855,736963
2097152,32,2,1,1,0.0637502,336414
2097152,32,2,1,0,0.0709855,348195
2097152,32,2,0,1,0.0637502,735374
2097152,32,2,0,0,0.0709855,736963
2097152,32,4,1,1,0.0637502,336414
2097152,32,4,1,0,0.0709855,348195
2097152,32,4,0,1,0.0637502,735374
2097152,32,4,0,0,0.0709855,736963
2097152,32,8,1,1,0.0637502,336414
2097152,32,8,1,0,0.0709855,348195
2097152,32,8,0,1,0.0637502,735374
2097152,32,8,0,0,0.0709855,736963
2097152,32,16,1,1,0.0637502,336414
2097152,32,16,1,0,0.0709855,348195
2097152,32,16,0,1,0.0637502,735374
2097152,32,16,0,0,0.0709855,736963
2097152,32,32,1,1,0.0637502,336414
2097152,32,32,1,0,0.0709855,348195
2097152,32,32,0,1,0.0637502,735374
2097152,32,32,0,0,0.0709855,736963
2097152,64,1,1,1,0.0323716,285321
2097152,64,1,1,0,0.0362623,291656
2097152,64,1,0,1,0.0323716,687625
2097152,64,1,0,0,0.0362623,691616
2097152,64,2,1,1,0.0323716,285321
2097152,64,2,1,0,0.0362623,291656
2097152,64,2,0,1,0.0323716,687625
2097152,64,2,0,0,0.0362623,691616
2097152,64,4,1,1,0.0323716,285321
2097152,64,4,1,0,0.0362623,291656
2097152,64,4,0,1,0.0323716,687625
2097152,64,4,0,0,0.0362623,691616
2097152,64,8,1,1,0.0323716,285321
2097152,64,8,1,0,0.0362623,291656
2097152,64,8,0,1,0.0323716,687625
2097152,64,8,0,0,0.0362623,691616
2097152,64,16,1,1,0.0323716,285321
2097152,64,16,1,0,0.0362623,291656
2097152,64,16,0,1,0.0323716,687625
2097152,64,16,0,0,0.0362623,691616
2097152,64,32,1,1,0.0323716,285321
2097152,64,32,1,0,0.0362623,291656
2097152,64,32,0,1,0.0323716,687625
2097152,64,32,0,0,0.0362623,691616
2097152,128,1,1,1,0.0163535,259239
2097152,128,1,1,0,0.0181892,262228
2097152,128,1,0,1,0.0163535,664135
2097152,128,1,0,0,0.0181892,666028
2097152,128,2,1,1,0.0163535,259239
2097152,128,2,1,0,0.0181892,262228
2097152,128,2,0,1,0.0163535,664135
2097152,128,2,0,0,0.0181892,666028
2097152,128,4,1,1,0.0163535,259239
2097152,128,4,1,0,0.0181892,262228
2097152,128,4,0,1,0.0163535,664135
2097152,128,4,0,0,0.0181892,666028
2097152,128,8,1,1,0.0163535,259239
2097152,128,8,1,0,0.0181892,262228
2097152,128,8,0,1,0.0163535,664135
2097152,128,8,0,0,0.0181892,666028
2097152,128,16,1,1,0.0163535,259239
2097152,128,16,1,0,0.0181892,262228
2097152,128,16,0,1,0.0163535,664135
2097152,128,16,0,0,0.0181892,666028
2097152,128,32,1,1,0.0163535,259239
2097152,128,32,1,0,0.0181892,262228
2097152,128,32,0,1,0.0163535,664135
2097152,128,32,0,0,0.0181892,666028
2097152,256,1,1,1,0.00824123,246030
2097152,256,1,1,0,0.00895486,247192
2097152,256,1,0,1,0.00824123,652742
2097152,256,1,0,0,0.00895486,653088
2097152,256,2,1,1,0.00824123,246030
2097152,256,2,1,0,0.00895486,247192
2097152,256,2,0,1,0.00824123,652742
2097152,256,2,0,0,0.00895486,653088
2097152,256,4,1,1,0.00824123,246030
2097152,256,4,1,0,0.00895486,247192
2097152,256,4,0,1,0.00824123,652742
2097152,256,4,0,0,0.00895486,653088
2097152,256,8,1,1,0.00824123,246030
2097152,256,8,1,0,0.00895486,247192
2097152,256,8,0,1,0.00824123,652742
2097152,256,8,0,0,0.00895486,653088
2097152,256,16,1,1,0.00824123,246030
2097152,256,16,1,0,0.00895486,247192
2097152,256,16,0,1,0.00824123,652742
2097152,256,16,0,0,0.00895486,653088
2097152,256,32,1,1,0.00824123,246030
2097152,256,32,1,0,0.00895486,247192
2097152,256,32,0,1,0.00824123,652742
2097152,256,32,0,0,0.00895486,653088
2097152,512,1,1,1,0.00415716,239380
2097152,512,1,1,0,0.0044151,239800
2097152,512,1,0,1,0.00415716,646468
2097152,512,1,0,0,0.0044151,646544
2097152,512,2,1,1,0.00415716,239380
2097152,512,2,1,0,0.0044151,239800
2097152,512,2,0,1,0.00415716,646468
2097152,512,2,0,0,0.0044151,646544
2097152,512,4,1,1,0.00415716,239380
2097152,512,4,1,0,0.0044151,239800
2097152,512,4,0,1,0.00415716,646468
2097152,512,4,0,0,0.0044151,646544
2097152,512,8,1,1,0.00415716,239380
2097152,512,8,1,0,0.0044151,239800
2097152,512,8,0,1,0.00415716,646468
2097152,512,8,0,0,0.0044151,646544
2097152,512,16,1,1,0.00415716,239380
2097152,512,16,1,0,0.0044151,239800
2097152,512,16,0,1,0.00415716,646468
2097152,512,16,0,0,0.0044151,646544
2097152,512,32,1,1,0.00415716,239380
2097152,512,32,1,0,0.0044151,239800
2097152,512,32,0,1,0.00415716,646468
2097152,512,32,0,0,0.0044151,646544
2097152,1024,1,1,1,0.00209792,236027
2097152,1024,1,1,0,0.00223979,236258
2097152,1024,1,0,1,0.00209792,643187
2097152,1024,1,0,0,0.00223979,643218
2097152,1024,2,1,1,0.00209792,236027
2097152,1024,2,1,0,0.00223979,236258
2097152,1024,2,0,1,0.00209792,643187
2097152,1024,2,0,0,0.00223979,643218
2097152,1024,4,1,1,0.00209792,236027
2097152,1024,4,1,0,0.00223979,236258
