cacheSize,blockSize,associativity,writeBack,writeAllocate,missRate,totalCycles
524288,128,8,1,0,0.340082,550682
524288,128,8,0,1,0.0567233,596888
524288,128,8,0,0,0.340082,550746
524288,128,16,1,1,0.0567233,241136
524288,128,16,1,0,0.340082,550682
524288,128,16,0,1,0.0567233,596888
524288,128,16,0,0,0.340082,550746
524288,128,32,1,1,0.0567233,241312
524288,128,32,1,0,0.340082,550682
524288,128,32,0,1,0.0567233,596888
524288,128,32,0,0,0.340082,550746
524288,256,1,1,1,0.0287607,204235
524288,256,1,1,0,0.321567,529586
524288,256,1,0,1,0.0287607,577323
524288,256,1,0,0,0.321567,529634
524288,256,2,1,1,0.0283739,203786
524288,256,2,1,0,0.32118,529137
524288,256,2,0,1,0.0283739,576882
524288,256,2,0,0,0.32118,529193
524288,256,4,1,1,0.0283739,203042
524288,256,4,1,0,0.32118,529129
524288,256,4,0,1,0.0283739,576882
524288,256,4,0,0,0.32118,529193
524288,256,8,1,1,0.0283739,202330
524288,256,8,1,0,0.32118,529129
524288,256,8,0,1,0.0283739,576882
524288,256,8,0,0,0.32118,529193
524288,256,16,1,1,0.0283739,202034
524288,256,16,1,0,0.32118,529129
524288,256,16,0,1,0.0283739,576882
524288,256,16,0,0,0.32118,529193
524288,256,32,1,1,0.0283739,202122
524288,256,32,1,0,0.32118,529129
524288,256,32,0,1,0.0283739,576882
524288,256,32,0,0,0.32118,529193
524288,512,1,1,1,0.014985,184263
524288,512,1,1,0,0.312518,519268
524288,512,1,0,1,0.014985,567775
524288,512,1,0,0,0.312518,519316
524288,512,2,1,1,0.0142054,183366
524288,512,2,1,0,0.311739,518371
524288,512,2,0,1,0.0142054,566886
524288,512,2,0,0,0.311739,518427
524288,512,4,1,1,0.0142054,182990
524288,512,4,1,0,0.311739,518363
524288,512,4,0,1,0.0142054,566886
524288,512,4,0,0,0.311739,518427
524288,512,8,1,1,0.0142054,182646
524288,512,8,1,0,0.311739,518363
524288,512,8,0,1,0.0142054,566886
524288,512,8,0,0,0.311739,518427
524288,512,16,1,1,0.0142054,182494
524288,512,16,1,0,0.311739,518363
524288,512,16,0,1,0.0142054,566886
524288,512,16,0,0,0.311739,518427
524288,512,32,1,1,0.0142054,182534
524288,512,32,1,0,0.311739,518363
524288,512,32,0,1,0.0142054,566886
524288,512,32,0,0,0.311739,518427
524288,1024,1,1,1,0.00868652,174953
524288,1024,1,1,0,0.308577,514774
524288,1024,1,0,1,0.00868652,563665
524288,1024,1,0,0,0.308577,514822
524288,1024,2,1,1,0.00712111,173160
524288,1024,2,1,0,0.307012,512981
524288,1024,2,0,1,0.00712111,561880
524288,1024,2,0,0,0.307012,513037
524288,1024,4,1,1,0.00712111,172968
524288,1024,4,1,0,0.307012,512973
524288,1024,4,0,1,0.00712111,561880
524288,1024,4,0,0,0.307012,513037
524288,1024,8,1,1,0.00712111,172808
524288,1024,8,1,0,0.307012,512973
524288,1024,8,0,1,0.00712111,561880
524288,1024,8,0,0,0.307012,513037
524288,1024,16,1,1,0.00712111,172728
524288,1024,16,1,0,0.307012,512973
524288,1024,16,0,1,0.00712111,561880
524288,1024,16,0,0,0.307012,513037
524288,1024,32,1,1,0.00712111,172744
524288,1024,32,1,0,0.307012,512973
524288,1024,32,0,1,0.00712111,561880
524288,1024,32,0,0,0.307012,513037
524288,2048,1,1,1,0.00671594,171634
524288,2048,1,1,0,0.307785,513863
524288,2048,1,0,1,0.00671594,562954
524288,2048,1,0,0,0.307785,513919
524288,2048,2,1,1,0.00357897,168049
524288,2048,2,1,0,0.304648,510278
524288,2048,2,0,1,0.00357897,559377
524288,2048,2,0,0,0.304648,510342
524288,2048,4,1,1,0.00357897,167953
524288,2048,4,1,0,0.304648,510278
524288,2048,4,0,1,0.00357897,559377
524288,2048,4,0,0,0.304648,510342
524288,2048,8,1,1,0.00357897,167889
524288,2048,8,1,0,0.304648,510278
524288,2048,8,0,1,0.00357897,559377
524288,2048,8,0,0,0.304648,510342
524288,2048,16,1,1,0.00357897,167833
524288,2048,16,1,0,0.304648,510278
524288,2048,16,0,1,0.00357897,559377
524288,2048,16,0,0,0.304648,510342
524288,2048,32,1,1,0.00357897,167841
524288,2048,32,1,0,0.304648,510278
524288,2048,32,0,1,0.00357897,559377
524288,2048,32,0,0,0.304648,510342
524288,4096,1,1,1,0.00809105,172666
524288,4096,1,1,0,0.30975,516103
524288,4096,1,0,1,0.00809105,565290
524288,4096,1,0,0,0.30975,516159
524288,4096,2,1,1,0.00181097,165497
524288,4096,2,1,0,0.30347,508934
524288,4096,2,0,1,0.00181097,558129
524288,4096,2,0,0,0.30347,508998
524288,4096,4,1,1,0.00181097,165449
524288,4096,4,1,0,0.30347,508934
524288,4096,4,0,1,0.00181097,558129
524288,4096,4,0,0,0.30347,508998
524288,4096,8,1,1,0.00181097,165433
524288,4096,8,1,0,0.30347,508934
524288,4096,8,0,1,0.00181097,558129
524288,4096,8,0,0,0.30347,508998
524288,4096,16,1,1,0.00181097,165393
524288,4096,16,1,0,0.30347,508934
524288,4096,16,0,1,0.00181097,558129
524288,4096,16,0,0,0.30347,508998
524288,4096,32,1,1,0.00181097,165393
524288,4096,32,1,0,0.30347,508934
524288,4096,32,0,1,0.00181097,558129
524288,4096,32,0,0,0.30347,508998
1048576,1,1,1,1,0.906793,1287903
1048576,1,1,1,0,0.906824,1196922
1048576,1,1,0,1,0.906793,1196935
1048576,1,1,0,0,0.906824,1196962
1048576,1,2,1,1,0.906793,1315047
1048576,1,2,1,0,0.906824,1196922
1048576,1,2,0,1,0.906793,1196935
1048576,1,2,0,0,0.906824,1196962
1048576,1,4,1,1,0.906793,1301479
1048576,1,4,1,0,0.906824,1196922
1048576,1,4,0,1,0.906793,1196935
1048576,1,4,0,0,0.906824,1196962
1048576,1,8,1,1,0.906793,1291711
1048576,1,8,1,0,0.906824,1196922
1048576,1,8,0,1,0.906793,1196935
1048576,1,8,0,0,0.906824,1196962
1048576,1,16,1,1,0.906793,1249511
1048576,1,16,1,0,0.906824,1196922
1048576,1,16,0,1,0.906793,1196935
1048576,1,16,0,0,0.906824,1196962
1048576,1,32,1,1,0.906793,1240079
1048576,1,32,1,0,0.906824,1196922
1048576,1,32,0,1,0.906793,1196935
1048576,1,32,0,0,0.906824,1196962
1048576,2,1,1,1,0.906793,1287903
1048576,2,1,1,0,0.906824,1196922
1048576,2,1,0,1,0.906793,1196935
1048576,2,1,0,0,0.906824,1196962
1048576,2,2,1,1,0.906793,1315047
1048576,2,2,1,0,0.906824,1196922
1048576,2,2,0,1,0.906793,1196935
1048576,2,2,0,0,0.906824,1196962
1048576,2,4,1,1,0.906793,1301479
1048576,2,4,1,0,0.906824,1196922
1048576,2,4,0,1,0.906793,1196935
1048576,2,4,0,0,0.906824,1196962
1048576,2,8,1,1,0.906793,1291711
1048576,2,8,1,0,0.906824,1196922
1048576,2,8,0,1,0.906793,1196935
1048576,2,8,0,0,0.906824,1196962
1048576,2,16,1,1,0.906793,1249511
1048576,2,16,1,0,0.906824,1196922
1048576,2,16,0,1,0.906793,1196935
1048576,2,16,0,0,0.906824,1196962
1048576,2,32,1,1,0.906793,1240079
1048576,2,32,1,0,0.906824,1196922
1048576,2,32,0,1,0.906793,1196935
1048576,2,32,0,0,0.906824,1196962
1048576,4,1,1,1,0.906793,1287903
1048576,4,1,1,0,0.906824,1196922
1048576,4,1,0,1,0.906793,1196935
1048576,4,1,0,0,0.906824,1196962
1048576,4,2,1,1,0.906793,1315047
1048576,4,2,1,0,0.906824,1196922
1048576,4,2,0,1,0.906793,1196935
1048576,4,2,0,0,0.906824,1196962
1048576,4,4,1,1,0.906793,1301479
1048576,4,4,1,0,0.906824,1196922
1048576,4,4,0,1,0.906793,1196935
1048576,4,4,0,0,0.906824,1196962
1048576,4,8,1,1,0.906793,1291711
1048576,4,8,1,0,0.906824,1196922
1048576,4,8,0,1,0.906793,1196935
1048576,4,8,0,0,0.906824,1196962
1048576,4,16,1,1,0.906793,1249511
1048576,4,16,1,0,0.906824,1196922
1048576,4,16,0,1,0.906793,1196935
1048576,4,16,0,0,0.906824,1196962
1048576,4,32,1,1,0.906793,1240079
1048576,4,32,1,0,0.906824,1196922
1048576,4,32,0,1,0.906793,1196935
1048576,4,32,0,0,0.906824,1196962
1048576,8,1,1,1,0.906793,1287903
1048576,8,1,1,0,0.906824,1196922
1048576,8,1,0,1,0.906793,1196935
1048576,8,1,0,0,0.906824,1196962
1048576,8,2,1,1,0.906793,1315047
1048576,8,2,1,0,0.906824,1196922
1048576,8,2,0,1,0.906793,1196935
1048576,8,2,0,0,0.906824,1196962
1048576,8,4,1,1,0.906793,1301479
1048576,8,4,1,0,0.906824,1196922
1048576,8,4,0,1,0.906793,1196935
1048576,8,4,0,0,0.906824,1196962
1048576,8,8,1,1,0.906793,1291711
1048576,8,8,1,0,0.906824,1196922
1048576,8,8,0,1,0.906793,1196935
1048576,8,8,0,0,0.906824,1196962
1048576,8,16,1,1,0.906793,1249511
1048576,8,16,1,0,0.906824,1196922
1048576,8,16,0,1,0.906793,1196935
1048576,8,16,0,0,0.906824,1196962
1048576,8,32,1,1,0.906793,1240079
1048576,8,32,1,0,0.906824,1196922
1048576,8,32,0,1,0.906793,1196935
1048576,8,32,0,0,0.906824,1196962
1048576,16,1,1,1,0.453424,725435
1048576,16,1,1,0,0.60457,852270
1048576,16,1,0,1,0.453424,876907
1048576,16,1,0,0,0.60457,852310
1048576,16,2,1,1,0.453424,739003
1048576,16,2,1,0,0.60457,852270
1048576,16,2,0,1,0.453424,876907
1048576,16,2,0,0,0.60457,852310
1048576,16,4,1,1,0.453424,732219
1048576,16,4,1,0,0.60457,852270
1048576,16,4,0,1,0.453424,876907
1048576,16,4,0,0,0.60457,852310
1048576,16,8,1,1,0.453424,727339
1048576,16,8,1,0,0.60457,852270
1048576,16,8,0,1,0.453424,876907
1048576,16,8,0,0,0.60457,852310
1048576,16,16,1,1,0.453424,706235
1048576,16,16,1,0,0.60457,852270
1048576,16,16,0,1,0.453424,876907
1048576,16,16,0,0,0.60457,852310
1048576,16,32,1,1,0.453424,701523
1048576,16,32,1,0,0.60457,852270
1048576,16,32,0,1,0.453424,876907
1048576,16,32,0,0,0.60457,852310
1048576,32,1,1,1,0.226746,444208
1048576,32,1,1,0,0.453449,679951
1048576,32,1,0,1,0.226746,716896
1048576,32,1,0,0,0.453449,679991
1048576,32,2,1,1,0.226746,450992
1048576,32,2,1,0,0.453449,679951
1048576,32,2,0,1,0.226746,716896
1048576,32,2,0,0,0.453449,679991
1048576,32,4,1,1,0.226746,447600
1048576,32,4,1,0,0.453449,679951
1048576,32,4,0,1,0.226746,716896
1048576,32,4,0,0,0.453449,679991
1048576,32,8,1,1,0.226746,445160
1048576,32,8,1,0,0.453449,679951
1048576,32,8,0,1,0.226746,716896
1048576,32,8,0,0,0.453449,679991
1048576,32,16,1,1,0.226746,434608
1048576,32,16,1,0,0.453449,679951
1048576,32,16,0,1,0.226746,716896
1048576,32,16,0,0,0.453449,679991
1048576,32,32,1,1,0.226746,432256
1048576,32,32,1,0,0.453449,679951
1048576,32,32,0,1,0.226746,716896
1048576,32,32,0,0,0.453449,679991
1048576,64,1,1,1,0.113404,303591
1048576,64,1,1,0,0.377873,593774
1048576,64,1,0,1,0.113404,636895
1048576,64,1,0,0,0.377873,593830
1048576,64,2,1,1,0.113404,306983
1048576,64,2,1,0,0.377873,593774
1048576,64,2,0,1,0.113404,636895
1048576,64,2,0,0,0.377873,593830
1048576,64,4,1,1,0.113404,305287
1048576,64,4,1,0,0.377873,593774
1048576,64,4,0,1,0.113404,636895
1048576,64,4,0,0,0.377873,593830
1048576,64,8,1,1,0.113404,304071
1048576,64,8,1,0,0.377873,593774
1048576,64,8,0,1,0.113404,636895
1048576,64,8,0,0,0.377873,593830
1048576,64,16,1,1,0.113404,298791
1048576,64,16,1,0,0.377873,593774
1048576,64,16,0,1,0.113404,636895
1048576,64,16,0,0,0.377873,593830
1048576,64,32,1,1,0.113404,297623
1048576,64,32,1,0,0.377873,593774
1048576,64,32,0,1,0.113404,636895
1048576,64,32,0,0,0.377873,593830
1048576,128,1,1,1,0.0567233,233272
1048576,128,1,1,0,0.340082,550682
1048576,128,1,0,1,0.0567233,596888
1048576,128,1,0,0,0.340082,550746
1048576,128,2,1,1,0.0567233,234968
1048576,128,2,1,0,0.340082,550682
1048576,128,2,0,1,0.0567233,596888
1048576,128,2,0,0,0.340082,550746
1048576,128,4,1,1,0.0567233,234120
1048576,128,4,1,0,0.340082,550682
1048576,128,4,0,1,0.0567233,596888
1048576,128,4,0,0,0.340082,550746
1048576,128,8,1,1,0.0567233,233512
1048576,128,8,1,0,0.340082,550682
1048576,128,8,0,1,0.0567233,596888
1048576,128,8,0,0,0.340082,550746
1048576,128,16,1,1,0.0567233,230872
1048576,128,16,1,0,0.340082,550682
1048576,128,16,0,1,0.0567233,596888
1048576,128,16,0,0,0.340082,550746
1048576,128,32,1,1,0.0567233,230296
1048576,128,32,1,0,0.340082,550682
1048576,128,32,0,1,0.0567233,596888
1048576,128,32,0,0,0.340082,550746
1048576,256,1,1,1,0.0283739,198098
1048576,256,1,1,0,0.32118,529129
1048576,256,1,0,1,0.0283739,576882
1048576,256,1,0,0,0.32118,529193
1048576,256,2,1,1,0.0283739,198946
1048576,256,2,1,0,0.32118,529129
1048576,256,2,0,1,0.0283739,576882
1048576,256,2,0,0,0.32118,529193
1048576,256,4,1,1,0.0283739,198522
1048576,256,4,1,0,0.32118,529129
1048576,256,4,0,1,0.0283739,576882
1048576,256,4,0,0,0.32118,529193
1048576,256,8,1,1,0.0283739,198218
1048576,256,8,1,0,0.32118,529129
1048576,256,8,0,1,0.0283739,576882
1048576,256,8,0,0,0.32118,529193
1048576,256,16,1,1,0.0283739,196898
1048576,256,16,1,0,0.32118,529129
1048576,256,16,0,1,0.0283739,576882
1048576,256,16,0,0,0.32118,529193
1048576,256,32,1,1,0.0283739,196618
1048576,256,32,1,0,0.32118,529129
1048576,256,32,0,1,0.0283739,576882
1048576,256,32,0,0,0.32118,529193
1048576,512,1,1,1,0.0142054,180518
1048576,512,1,1,0,0.311739,518363
1048576,512,1,0,1,0.0142054,566886
1048576,512,1,0,0,0.311739,518427
1048576,512,2,1,1,0.0142054,180942
1048576,512,2,1,0,0.311739,518363
1048576,512,2,0,1,0.0142054,566886
1048576,512,2,0,0,0.311739,518427
1048576,512,4,1,1,0.0142054,180734
1048576,512,4,1,0,0.311739,518363
1048576,512,4,0,1,0.0142054,566886
1048576,512,4,0,0,0.311739,518427
1048576,512,8,1,1,0.0142054,180582
1048576,512,8,1,0,0.311739,518363
1048576,512,8,0,1,0.0142054,566886
1048576,512,8,0,0,0.311739,518427
1048576,512,16,1,1,0.0142054,179918
1048576,512,16,1,0,0.311739,518363
1048576,512,16,0,1,0.0142054,566886
1048576,512,16,0,0,0.311739,518427
1048576,512,32,1,1,0.0142054,179782
1048576,512,32,1,0,0.311739,518363
1048576,512,32,0,1,0.0142054,566886
1048576,512,32,0,0,0.311739,518427
1048576,1024,1,1,1,0.00712111,171736
1048576,1024,1,1,0,0.307012,512973
1048576,1024,1,0,1,0.00712111,561880
1048576,1024,1,0,0,0.307012,513037
1048576,1024,2,1,1,0.00712111,171944
1048576,1024,2,1,0,0.307012,512973
1048576,1024,2,0,1,0.00712111,561880
1048576,1024,2,0,0,0.307012,513037
1048576,1024,4,1,1,0.00712111,171840
1048576,1024,4,1,0,0.307012,512973
1048576,1024,4,0,1,0.00712111,561880
1048576,1024,4,0,0,0.307012,513037
1048576,1024,8,1,1,0.00712111,171768
1048576,1024,8,1,0,0.307012,512973
1048576,1024,8,0,1,0.00712111,561880
1048576,1024,8,0,0,0.307012,513037
1048576,1024,16,1,1,0.00712111,171432
1048576,1024,16,1,0,0.307012,512973
1048576,1024,16,0,1,0.00712111,561880
1048576,1024,16,0,0,0.307012,513037
1048576,1024,32,1,1,0.00712111,171368
1048576,1024,32,1,0,0.307012,512973
1048576,1024,32,0,1,0.00712111,561880
1048576,1024,32,0,0,0.307012,513037
1048576,2048,1,1,1,0.00357897,167337
1048576,2048,1,1,0,0.304648,510278
1048576,2048,1,0,1,0.00357897,559377
1048576,2048,1,0,0,0.304648,510342
1048576,2048,2,1,1,0.00357897,167441
1048576,2048,2,1,0,0.304648,510278
1048576,2048,2,0,1,0.00357897,559377
1048576,2048,2,0,0,0.304648,510342
1048576,2048,4,1,1,0.00357897,167393
1048576,2048,4,1,0,0.304648,510278
1048576,2048,4,0,1,0.00357897,559377
1048576,2048,4,0,0,0.304648,510342
1048576,2048,8,1,1,0.00357897,167361
1048576,2048,8,1,0,0.304648,510278
1048576,2048,8,0,1,0.00357897,559377
1048576,2048,8,0,0,0.304648,510342
1048576,2048,16,1,1,0.00357897,167185
1048576,2048,16,1,0,0.304648,510278
1048576,2048,16,0,1,0.00357897,559377
1048576,2048,16,0,0,0.304648,510342
1048576,2048,32,1,1,0.00357897,167161
1048576,2048,32,1,0,0.304648,510278
1048576,2048,32,0,1,0.00357897,559377
1048576,2048,32,0,0,0.304648,510342
1048576,4096,1,1,1,0.00181097,165145
1048576,4096,1,1,0,0.30347,508934
1048576,4096,1,0,1,0.00181097,558129
1048576,4096,1,0,0,0.30347,508998
1048576,4096,2,1,1,0.00181097,165193
1048576,4096,2,1,0,0.30347,508934
1048576,4096,2,0,1,0.00181097,558129
1048576,4096,2,0,0,0.30347,508998
1048576,4096,4,1,1,0.00181097,165169
1048576,4096,4,1,0,0.30347,508934
1048576,4096,4,0,1,0.00181097,558129
1048576,4096,4,0,0,0.30347,508998
1048576,4096,8,1,1,0.00181097,165161
1048576,4096,8,1,0,0.30347,508934
1048576,4096,8,0,1,0.00181097,558129
1048576,4096,8,0,0,0.30347,508998
1048576,4096,16,1,1,0.00181097,165065
1048576,4096,16,1,0,0.30347,508934
1048576,4096,16,0,1,0.00181097,558129
1048576,4096,16,0,0,0.30347,508998
1048576,4096,32,1,1,0.00181097,165057
1048576,4096,32,1,0,0.30347,508934
1048576,4096,32,0,1,0.00181097,558129
1048576,4096,32,0,0,0.30347,508998
2097152,1,1,1,1,0.906793,1287903
2097152,1,1,1,0,0.906824,1196922
2097152,1,1,0,1,0.906793,1196935
2097152,1,1,0,0,0.906824,1196962
2097152,1,2,1,1,0.906793,1196887
2097152,1,2,1,0,0.906824,1196922
2097152,1,2,0,1,0.906793,1196935
2097152,1,2,0,0,0.906824,1196962
2097152,1,4,1,1,0.906793,1196887
2097152,1,4,1,0,0.906824,1196922
2097152,1,4,0,1,0.906793,1196935
2097152,1,4,0,0,0.906824,1196962
2097152,1,8,1,1,0.906793,1196887
2097152,1,8,1,0,0.906824,1196922
2097152,1,8,0,1,0.906793,1196935
2097152,1,8,0,0,0.906824,1196962
2097152,1,16,1,1,0.906793,1196887
2097152,1,16,1,0,0.906824,1196922
2097152,1,16,0,1,0.906793,1196935
2097152,1,16,0,0,0.906824,1196962
2097152,1,32,1,1,0.906793,1196887
2097152,1,32,1,0,0.906824,1196922
2097152,1,32,0,1,0.906793,1196935
2097152,1,32,0,0,0.906824,1196962
2097152,2,1,1,1,0.906793,1287903
2097152,2,1,1,0,0.906824,1196922
2097152,2,1,0,1,0.906793,1196935
2097152,2,1,0,0,0.906824,1196962
2097152,2,2,1,1,0.906793,1196887
2097152,2,2,1,0,0.906824,1196922
2097152,2,2,0,1,0.906793,1196935
2097152,2,2,0,0,0.906824,1196962
2097152,2,4,1,1,0.906793,1196887
2097152,2,4,1,0,0.906824,1196922
2097152,2,4,0,1,0.906793,1196935
2097152,2,4,0,0,0.906824,1196962
2097152,2,8,1,1,0.906793,1196887
2097152,2,8,1,0,0.906824,1196922
2097152,2,8,0,1,0.906793,1196935
2097152,2,8,0,0,0.906824,1196962
2097152,2,16,1,1,0.906793,1196887
2097152,2,16,1,0,0.906824,1196922
2097152,2,16,0,1,0.906793,1196935
2097152,2,16,0,0,0.906824,1196962
2097152,2,32,1,1,0.906793,1196887
2097152,2,32,1,0,0.906824,1196922
2097152,2,32,0,1,0.906793,1196935
2097152,2,32,0,0,0.906824,1196962
2097152,4,1,1,1,0.906793,1287903
2097152,4,1,1,0,0.906824,1196922
2097152,4,1,0,1,0.906793,1196935
2097152,4,1,0,0,0.906824,1196962
2097152,4,2,1,1,0.906793,1196887
2097152,4,2,1,0,0.906824,1196922
2097152,4,2,0,1,0.906793,1196935
2097152,4,2,0,0,0.906824,1196962
2097152,4,4,1,1,0.906793,1196887
2097152,4,4,1,0,0.906824,1196922
2097152,4,4,0,1,0.906793,1196935
2097152,4,4,0,0,0.906824,1196962
2097152,4,8,1,1,0.906793,1196887
2097152,4,8,1,0,0.906824,1196922
2097152,4,8,0,1,0.906793,1196935
2097152,4,8,0,0,0.906824,1196962
2097152,4,16,1,1,0.906793,1196887
2097152,4,16,1,0,0.906824,1196922
2097152,4,16,0,1,0.906793,1196935
2097152,4,16,0,0,0.906824,1196962
2097152,4,32,1,1,0.906793,1196887
2097152,4,32,1,0,0.906824,1196922
2097152,4,32,0,1,0.906793,1196935
2097152,4,32,0,0,0.906824,1196962
2097152,8,1,1,1,0.906793,1287903
2097152,8,1,1,0,0.906824,1196922
2097152,8,1,0,1,0.906793,1196935
2097152,8,1,0,0,0.906824,1196962
2097152,8,2,1,1,0.906793,1196887
2097152,8,2,1,0,0.906824,1196922
2097152,8,2,0,1,0.906793,1196935
2097152,8,2,0,0,0.906824,1196962
2097152,8,4,1,1,0.906793,1196887
2097152,8,4,1,0,0.906824,1196922
2097152,8,4,0,1,0.906793,1196935
2097152,8,4,0,0,0.906824,1196962
2097152,8,8,1,1,0.906793,1196887
2097152,8,8,1,0,0.906824,1196922
2097152,8,8,0,1,0.906793,1196935
2097152,8,8,0,0,0.906824,1196962
2097152,8,16,1,1,0.906793,1196887
2097152,8,16,1,0,0.906824,1196922
2097152,8,16,0,1,0.906793,1196935
2097152,8,16,0,0,0.906824,1196962
2097152,8,32,1,1,0.906793,1196887
2097152,8,32,1,0,0.906824,1196922
2097152,8,32,0,1,0.906793,1196935
2097152,8,32,0,0,0.906824,1196962
2097152,16,1,1,1,0.453424,725435
2097152,16,1,1,0,0.60457,852270
2097152,16,1,0,1,0.453424,876907
2097152,16,1,0,0,0.60457,852310
2097152,16,2,1,1,0.453424,679923
2097152,16,2,1,0,0.60457,852270
2097152,16,2,0,1,0.453424,876907
2097152,16,2,0,0,0.60457,852310
2097152,16,4,1,1,0.453424,679923
2097152,16,4,1,0,0.60457,852270
2097152,16,4,0,1,0.453424,876907
2097152,16,4,0,0,0.60457,852310
2097152,16,8,1,1,0.453424,679923
2097152,16,8,1,0,0.60457,852270
2097152,16,8,0,1,0.453424,876907
2097152,16,8,0,0,0.60457,852310
2097152,16,16,1,1,0.453424,679923
2097152,16,16,1,0,0.60457,852270
2097152,16,16,0,1,0.453424,876907
2097152,16,16,0,0,0.60457,852310
2097152,16,32,1,1,0.453424,679923
2097152,16,32,1,0,0.60457,852270
2097152,16,32,0,1,0.453424,876907
2097152,16,32,0,0,0.60457,852310
2097152,32,1,1,1,0.226746,444208
2097152,32,1,1,0,0.453449,679951
2097152,32,1,0,1,0.226746,716896
2097152,32,1,0,0,0.453449,679991
2097152,32,2,1,1,0.226746,421448
2097152,32,2,1,0,0.453449,679951
2097152,32,2,0,1,0.226746,716896
2097152,32,2,0,0,0.453449,679991
2097152,32,4,1,1,0.226746,421448
2097152,32,4,1,0,0.453449,679951
2097152,32,4,0,1,0.226746,716896
2097152,32,4,0,0,0.453449,679991
2097152,32,8,1,1,0.226746,421448
2097152,32,8,1,0,0.453449,679951
2097152,32,8,0,1,0.226746,716896
2097152,32,8,0,0,0.453449,679991
2097152,32,16,1,1,0.226746,421448
2097152,32,16,1,0,0.453449,679951
2097152,32,16,0,1,0.226746,716896
2097152,32,16,0,0,0.453449,679991
2097152,32,32,1,1,0.226746,421448
2097152,32,32,1,0,0.453449,679951
2097152,32,32,0,1,0.226746,716896
2097152,32,32,0,0,0.453449,679991
2097152,64,1,1,1,0.113404,303591
2097152,64,1,1,0,0.377873,593774
2097152,64,1,0,1,0.113404,636895
2097152,64,1,0,0,0.377873,593830
2097152,64,2,1,1,0.113404,292207
2097152,64,2,1,0,0.377873,593774
2097152,64,2,0,1,0.113404,636895
2097152,64,2,0,0,0.377873,593830
2097152,64,4,1,1,0.113404,292207
2097152,64,4,1,0,0.377873,593774
2097152,64,4,0,1,0.113404,636895
2097152,64,4,0,0,0.377873,593830
2097152,64,8,1,1,0.113404,292207
2097152,64,8,1,0,0.377873,593774
2097152,64,8,0,1,0.113404,636895
2097152,64,8,0,0,0.377873,593830
2097152,64,16,1,1,0.113404,292207
2097152,64,16,1,0,0.377873,593774
2097152,64,16,0,1,0.113404,636895
2097152,64,16,0,0,0.377873,593830
2097152,64,32,1,1,0.113404,292207
2097152,64,32,1,0,0.377873,593774
2097152,64,32,0,1,0.113404,636895
2097152,64,32,0,0,0.377873,593830
2097152,128,1,1,1,0.0567233,233272
2097152,128,1,1,0,0.340082,550682
2097152,128,1,0,1,0.0567233,596888
2097152,128,1,0,0,0.340082,550746
2097152,128,2,1,1,0.0567233,227576
2097152,128,2,1,0,0.340082,550682
2097152,128,2,0,1,0.0567233,596888
2097152,128,2,0,0,0.340082,550746
2097152,128,4,1,1,0.0567233,227576
2097152,128,4,1,0,0.340082,550682
2097152,128,4,0,1,0.0567233,596888
2097152,128,4,0,0,0.340082,550746
2097152,128,8,1,1,0.0567233,227576
2097152,128,8,1,0,0.340082,550682
2097152,128,8,0,1,0.0567233,596888
2097152,128,8,0,0,0.340082,550746
2097152,128,16,1,1,0.0567233,227576
2097152,128,16,1,0,0.340082,550682
2097152,128,16,0,1,0.0567233,596888
2097152,128,16,0,0,0.340082,550746
2097152,128,32,1,1,0.0567233,227576
2097152,128,32,1,0,0.340082,550682
2097152,128,32,0,1,0.0567233,596888
2097152,128,32,0,0,0.340082,550746
2097152,256,1,1,1,0.0283739,198098
2097152,256,1,1,0,0.32118,529129
2097152,256,1,0,1,0.0283739,576882
2097152,256,1,0,0,0.32118,529193
2097152,256,2,1,1,0.0283739,195250
2097152,256,2,1,0,0.32118,529129
2097152,256,2,0,1,0.0283739,576882
2097152,256,2,0,0,0.32118,529193
2097152,256,4,1,1,0.0283739,195250
2097152,256,4,1,0,0.32118,529129
2097152,256,4,0,1,0.0283739,576882
2097152,256,4,0,0,0.32118,529193
2097152,256,8,1,1,0.0283739,195250
2097152,256,8,1,0,0.32118,529129
2097152,256,8,0,1,0.0283739,576882
2097152,256,8,0,0,0.32118,529193
2097152,256,16,1,1,0.0283739,195250
2097152,256,16,1,0,0.32118,529129
2097152,256,16,0,1,0.0283739,576882
2097152,256,16,0,0,0.32118,529193
2097152,256,32,1,1,0.0283739,195250
2097152,256,32,1,0,0.32118,529129
2097152,256,32,0,1,0.0283739,576882
2097152,256,32,0,0,0.32118,529193
2097152,512,1,1,1,0.0142054,180518
2097152,512,1,1,0,0.311739,518363
2097152,512,1,0,1,0.0142054,566886
2097152,512,1,0,0,0.311739,518427
2097152,512,2,1,1,0.0142054,179094
2097152,512,2,1,0,0.311739,518363
2097152,512,2,0,1,0.0142054,566886
2097152,512,2,0,0,0.311739,518427
2097152,512,4,1,1,0.0142054,179094
2097152,512,4,1,0,0.311739,518363
2097152,512,4,0,1,0.0142054,566886
2097152,512,4,0,0,0.311739,518427
2097152,512,8,1,1,0.0142054,179094
2097152,512,8,1,0,0.311739,518363
2097152,512,8,0,1,0.0142054,566886
2097152,512,8,0,0,0.311739,518427
2097152,512,16,1,1,0.0142054,179094
2097152,512,16,1,0,0.311739,518363
2097152,512,16,0,1,0.0142054,566886
2097152,512,16,0,0,0.311739,518427
